artifact_name,source_row_index,split,primary_layer,gold_label,predicted_label,purist_correct,pragmatic_correct,hidden_families,first_failure_owner,first_failure_reason,evidence_exact,selected_operand_complete,deterministic_correct,oracle_candidate_presence,oracle_graph_representability
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8802,validation,hybrid_adjudicator_with_adapters,seizure free for 12 month,seizure free for multiple year,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8805,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8808,validation,hybrid_adjudicator_with_adapters,seizure free for 10 month,seizure free for multiple year,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8820,validation,hybrid_adjudicator_with_adapters,seizure free for 7 month,seizure free for multiple year,True,True,seizure_free_duration;diary_or_log_aggregation;current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8835,validation,hybrid_adjudicator_with_adapters,seizure free for 10 month,seizure free for multiple year,True,True,seizure_free_duration;diary_or_log_aggregation;current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8854,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8893,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8922,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8924,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8938,validation,hybrid_adjudicator_with_adapters,seizure free for 10 month,seizure free for multiple year,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8949,validation,hybrid_adjudicator_with_adapters,seizure free for 6 month,seizure free for 6 month,True,True,seizure_free_duration;current_vs_historical,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,8969,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9002,validation,hybrid_adjudicator_with_adapters,7 per year,7 per year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9063,validation,hybrid_adjudicator_with_adapters,seizure free for 8 month,seizure free for 8 month,True,True,seizure_free_duration;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9103,validation,hybrid_adjudicator_with_adapters,unknown,no seizure frequency reference,True,True,unknown_boundary;current_vs_historical;competing_semiologies;uncertainty_or_ambiguity,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9163,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9190,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9215,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9238,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9250,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9259,validation,hybrid_adjudicator_with_adapters,seizure free for 1 year,seizure free for multiple year,True,True,seizure_free_duration,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9287,validation,hybrid_adjudicator_with_adapters,3 to 5 per week,3 to 5 per week,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9299,validation,hybrid_adjudicator_with_adapters,5 per week,5 per week,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9300,validation,hybrid_adjudicator_with_adapters,2 to 4 per week,2 to 4 per week,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9344,validation,hybrid_adjudicator_with_adapters,multiple per day,multiple per day,True,True,rate_bucket_or_denominator;current_vs_historical;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9365,validation,hybrid_adjudicator_with_adapters,1 per 2 day,1 per 2 day,True,True,competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9368,validation,hybrid_adjudicator_with_adapters,1 per 2 day,1 per 2 day,True,True,competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9391,validation,hybrid_adjudicator_with_adapters,1 per month,1 per month,True,True,rate_bucket_or_denominator,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9397,validation,hybrid_adjudicator_with_adapters,1 per month,1 per month,True,True,rate_bucket_or_denominator;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9449,validation,hybrid_adjudicator_with_adapters,4 per 6 month,4 per 6 month,True,True,competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9462,validation,hybrid_adjudicator_with_adapters,7 per 11 month,7 per 11 month,True,True,competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9496,validation,hybrid_adjudicator_with_adapters,6 per 12 month,2 per week,False,False,rate_bucket_or_denominator;competing_semiologies,candidate_generation,gold state absent from candidate set,True,,False,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9547,validation,hybrid_adjudicator_with_adapters,unknown,no seizure frequency reference,True,True,unknown_boundary;current_vs_historical;competing_semiologies;uncertainty_or_ambiguity,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9588,validation,hybrid_adjudicator_with_adapters,seizure free for multiple month,seizure free for multiple year,True,True,seizure_free_duration;current_vs_historical;competing_semiologies,none,primary layer is Purist-correct,True,,True,True,True
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9704,validation,hybrid_adjudicator_with_adapters,unknown,no seizure frequency reference,True,True,unknown_boundary;diary_or_log_aggregation;competing_semiologies;uncertainty_or_ambiguity,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9815,validation,hybrid_adjudicator_with_adapters,multiple per day,no seizure frequency reference,True,True,rate_bucket_or_denominator;current_vs_historical;competing_semiologies;benchmark_format_convention,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9877,validation,hybrid_adjudicator_with_adapters,unknown,no seizure frequency reference,True,True,unknown_boundary;diary_or_log_aggregation;competing_semiologies;uncertainty_or_ambiguity,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9879,validation,hybrid_adjudicator_with_adapters,unknown,no seizure frequency reference,True,True,unknown_boundary;competing_semiologies;uncertainty_or_ambiguity,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9888,validation,hybrid_adjudicator_with_adapters,unknown,seizure free for multiple year,False,False,unknown_boundary;seizure_free_duration;current_vs_historical;competing_semiologies;uncertainty_or_ambiguity,candidate_generation,gold state absent from candidate set,True,,False,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9912,validation,hybrid_adjudicator_with_adapters,unknown,no seizure frequency reference,True,True,unknown_boundary;competing_semiologies;uncertainty_or_ambiguity,none,primary layer is Purist-correct,True,,True,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9937,validation,hybrid_adjudicator_with_adapters,"1 cluster per month, multiple per cluster",1 per multiple week,False,False,cluster_burden;rate_bucket_or_denominator;uncertainty_or_ambiguity;benchmark_format_convention,candidate_generation,gold state absent from candidate set,True,,False,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9943,validation,hybrid_adjudicator_with_adapters,"1 cluster per 4 to 5 week, multiple per cluster",1 per 4 to 5 week,False,False,cluster_burden;rate_bucket_or_denominator;uncertainty_or_ambiguity;benchmark_format_convention,candidate_generation,gold state absent from candidate set,True,,False,False,False
gan2026_hybrid_parallel_state_candidate_reasoner_validation750_gpt41mini_v0_deterministic_safety_floor_v2_replay_2026-06-03.jsonl,9955,validation,hybrid_adjudicator_with_adapters,"1 cluster per month, multiple per cluster",1 per month,False,False,cluster_burden;rate_bucket_or_denominator;uncertainty_or_ambiguity;benchmark_format_convention,candidate_generation,gold state absent from candidate set,True,,False,False,False
